Source,Filename,Bedreiging,Categorie,Citaat
scp,1,Verlies van diversiteit in besluitvorming en mogelijke machtsmisbruik.,Sociaal & Maatschappelijk,‘De kracht van een samenleving zit er juist in dat we heel divers zijn en ieders stem wordt meegewogen.’
scp,1,Onvrede over de huidige politieke koers en besluitvorming.,Sociaal & Maatschappelijk,"‘Er zijn te veel politieke partijen, te veel instanties, er wordt oeverloos gedebatteerd.’"
scp,1,Hoge inflatie en economische zorgen.,Economisch,36% verwacht dat het slechter zal gaan met de economie.
scp,1,Verlies van vertrouwen in instituties door externe factoren.,Sociaal & Maatschappelijk,"Als het niet inlossen van verwachtingen wordt toegeschreven aan externe factoren, zoals aan rechters of andere instituties binnen de democratische rechtsstaat, kan dat het vertrouwen in deze instituties aantasten."
scp,2,Ongelijkheden tussen groepen in de samenleving zijn aanzienlijk.,Sociaal & Maatschappelijk,Ongelijkheden zijn aanzienlijk en stapelen bij bepaalde groepen
scp,2,Ervaren tegenstellingen tussen groepen in de samenleving nemen toe.,Sociaal & Maatschappelijk,Ervaren tegenstellingen nemen toe
scp,2,De relatie tussen burgers en de overheid is problematisch.,Sociaal & Maatschappelijk,Hoe ervaren Nederlanders de relatie met de overheid?
scp,2,Er zijn knelpunten op sociaal-maatschappelijk vlak die aandacht van beleid nodig hebben.,Sociaal & Maatschappelijk,sociaal-maatschappelijke knelpunten waarvoor aandacht van beleid nodig is
scp,2,Ervaren discriminatie in de samenleving.,Sociaal & Maatschappelijk,ervaren discriminatie
scp,2,Laag sociaal vertrouwen tussen burgers.,Sociaal & Maatschappelijk,sociaal vertrouwen
scp,2,Onvoldoende legitimiteit van de overheid.,Sociaal & Maatschappelijk,legitimiteit
scp,2,Onvoldoende politiek vertrouwen in de overheid.,Sociaal & Maatschappelijk,politiek vertrouwen
scp,2,Onvoldoende responsiviteit van de overheid.,Sociaal & Maatschappelijk,responsiviteit
scp,2,Te hoge druk op participatie van burgers.,Sociaal & Maatschappelijk,overvraging van burgers
scp,2,Te lage kwaliteit van leven door armoede.,Sociaal & Maatschappelijk,veel mensen in armoede leven
scp,2,Grote verschillen in besteedbaar inkomen tussen groepen.,Sociaal & Maatschappelijk,grote verschillen zijn tussen mensen wat betreft besteedbaar inkomen
scp,2,Laag vertrouwen in de politiek.,Sociaal & Maatschappelijk,Laag vertrouwen in de politiek
scp,2,Sociale samenhang in sommige wijken is laag.,Sociaal & Maatschappelijk,de sociale samenhang in sommige wijken laag
scp,2,Afname in mentale gezondheid.,Gezondheid,Aandacht voor afname in mentale gezondheid
scp,2,Personeelstekorten in verschillende arbeidsmarktsectoren.,Economisch,het personeelsgebrek in verschillende arbeidsmarktsectoren een serieuze uitdaging.
scp,2,Verlies van vertrouwen in de overheid door onvoldoende ondersteuning.,Sociaal & Maatschappelijk,"Mensen die niet passend geholpen worden, kunnen het gevoel hebben er alleen voor te staan en kunnen het vertrouwen in instanties en de overheid kwijtraken."
scp,2,De leefwerelden van verschillende sociaaleconomische groepen drijven uit elkaar.,Sociaal & Maatschappelijk,Dit betekent dat de leefwerelden van de armste en rijkste Nederlanders steeds verder van elkaar verwijderd raken.
scp,2,Veranderingen in de samenleving kunnen leiden tot kwetsbaarheid voor verstoringen.,Sociaal & Maatschappelijk,"kleine veranderingen kunnen door de jaren heen optellen en leiden tot een punt waarop de samenleving kwetsbaar is voor verstoringen van binnenuit, of van buitenaf."
scp,3,Sociale ongelijkheid verzwakt sociale cohesie.,Sociaal & Maatschappelijk,grote sociale ongelijkheid op termijn de sociale cohesie in een samenleving aantast
scp,3,Digitalisering vergroot bestaande ongelijkheden.,Technologisch & digitaal,Digitalisering lijkt vaak te werken als een trendversterker die bestaande ongelijkheden in de samenleving vergroot
scp,3,Individualisering leidt tot verlies van sociale verbindingen.,Sociaal & Maatschappelijk,individualisering een wezenlijk element was dat aandacht behoefde
scp,3,Digitale ongelijkheid beïnvloedt sociale cohesie.,Sociaal & Maatschappelijk,Hoe staat het met de digitale ongelijkheid in Nederland en in welke mate is die verweven met sociale ongelijkheid?
scp,3,De opkomst van de netwerkmaatschappij kan leiden tot een afname van sociale cohesie.,Sociaal & Maatschappelijk,"Zal een netwerkmaatschappij die meer om individuele knooppunten draait dan om groepen, leiden tot nieuwe vormen van sociale cohesie?"
scp,3,De invloed van technologische ontwikkelingen op sociale structuren.,Sociaal & Maatschappelijk,De invloed van digitalisering op sociale cohesie is in deze context een legitiem onderwerp.
scp,3,Ongelijkheid in toegang tot digitale middelen.,Sociaal & Maatschappelijk,de gebruikskloof over sociaaleconomische status is al jaren consistent en prominent aanwezig
scp,3,Afname van vertrouwen in instituties door sociale ongelijkheid.,Sociaal & Maatschappelijk,afbreuk gedaan aan het onderlinge vertrouwen.
scp,3,De erosie van sociale banden door individualisering.,Sociaal & Maatschappelijk,de blijvende hechtheid van familiebanden mogelijk ook haar verklaring heeft in het vluchtiger of ‘dunner’ worden van andere contacten en verbindingen.
scp,3,De groeiende sociale afstanden door ongelijkheid.,Sociaal & Maatschappelijk,sociale afstanden die het gevolg zijn van ongelijkheid een belangrijke bepalende factor zijn
scp,3,De ontransparantie van datagedreven besluitvorming voor minder digitale burgers.,Sociaal & Maatschappelijk,"Datagedreven besluitvorming, die weinig transparant is, is erop gericht de burger te bewegen tot gedragsverandering die positief is voor de samenleving."
scp,4,De kwaliteit van de samenleving kan afnemen door onvoldoende kennis en inzicht in beleidsimpact.,Sociaal & Maatschappelijk,"We kunnen alleen impact hebben op beleid als we begrijpen wanneer en waarom beleid werkt, of niet werkt."
scp,4,Er is een risico op crises zoals de coronapandemie in de toekomst.,Gezondheid,"...crises zoals de coronapandemie, die we op dat terrein of op andere terreinen in de toekomst hoogstwaarschijnlijk weer meemaken."
scp,4,De sociale samenhang kan onder druk komen te staan door maatschappelijke ontwikkelingen.,Sociaal & Maatschappelijk,...maatschappelijke ontwikkelingen die de kwaliteit van de samenleving beïnvloeden.
scp,4,"De kwaliteit van leven van mensen is afhankelijk van hulpbronnen, welzijn en participatie.",Sociaal & Maatschappelijk,"De kwaliteit van het leven van mensen: wat mensen hebben (bv. hulpbronnen), hoe mensen zich voelen (bv. welzijn) en wat zij doen (participatie)."
scp,4,De energietransitie en migratie zijn beleidsdossiers met brede welvaartsgevolgen.,Economisch,In 2025 zetten we verdere stappen in het verbeteren van het analysekader door analyses te maken van bredewelvaartsgevolgen van voorgenomen beleid op twee specifieke beleidsdossiers: de energietransitie en migratie.
scp,4,De houdbaarheid van de zorg en ondersteuning staat onder druk door demografische ontwikkelingen.,Gezondheid,"De houdbaarheid van de zorg en ondersteuning staat onder druk door demografische ontwikkelingen, schaarse overheidsfinanciën, en krapte op de arbeidsmarkt."
scp,4,De kwaliteit van de samenleving staat onder druk door de ontwrichtende gevolgen van klimaatverandering.,Ecologisch,De huidige en toekomstige kwaliteit van de samenleving staat onder druk door de ontwrichtende gevolgen van klimaatverandering voor onze maatschappij.
scp,4,De relatie van burgers tot de overheid beïnvloedt de responsiviteit en rechtvaardigheid van de overheid.,Sociaal & Maatschappelijk,De relatie van burgers tot de overheid: hoe responsief is de overheid? Hoe procedureel rechtvaardig is de overheid in haar doen en laten?
scp,4,Kansengelijkheid en sociale mobiliteit zijn actuele vraagstukken die aandacht vereisen.,Sociaal & Maatschappelijk,"we doen uitspraken over actuele vraagstukken op het gebied van onder andere kansengelijkheid, sociale mobiliteit, emancipatie en discriminatie."
scp,4,Digitalisering kan leiden tot grotere inkomens- en vermogensongelijkheid.,Economisch,Dit zorgt naar verwachting voor grotere inkomens- en vermogens­ongelijkheid.
scp,4,De huidige kennisvoorziening over de samenleving na schokken is niet actueel genoeg.,Sociaal & Maatschappelijk,Allereerst heeft het maatschappelijk beeld over de samenleving dat we momenteel na schokken kunnen schetsen niet het actuele karakter dat bij substantiële schokken nodig is.
scp,5,Somberheid over de toekomst van Nederland en de politiek.,Sociaal & Maatschappelijk,de stemming over de maatschappij en politiek is nog steeds somber in vergelijking met de afgelopen vijftien jaar.
scp,5,Conflict en onvrede in de samenleving.,Sociaal & Maatschappelijk,Wel zien mensen meer conflict in de samenleving.
scp,5,Negatieve verwachtingen over de economie.,Economisch,34% verwacht dat het slechter zal gaan met de economie.
scp,5,Laag vertrouwen in de politiek en democratische processen.,Sociaal & Maatschappelijk,Mensen met een basisonderwijs- of een vmbo-opleiding hebben het minste vertrouwen in de politiek.
scp,5,Zorgen over immigratie en integratie.,Sociaal & Maatschappelijk,"Immigratie en integratie, politiek en bestuur, wonen, inkomen en economie, en de manier van samenleven het vaakst genoemd als maatschappelijk probleem."
scp,5,Zorgen over de woningmarkt en huisvesting.,Sociaal & Maatschappelijk,"Voldoende huisvesting voor iedereen, dus minima, starters en vluchtelingen vind ik belangrijk."
scp,5,Zorgen over klimaat en milieu.,Ecologisch,"Maar ook klimaat, milieu en veiligheid is belangrijk."
scp,5,Verlies van vertrouwen in de overheid door niet ingeloste verwachtingen.,Sociaal & Maatschappelijk,"Als de verwachtingen niet worden ingelost en partijen zelf, of de kiezers, dat wijten aan externe partijen die de verandering in de weg zouden staan..."
scp,5,Geopolitieke spanningen en de impact op Nederland.,Geopolitiek & militair,"‘De afgelopen jaren is de internationale context grimmiger geworden door de pandemie, de oorlog in Oekraïne.'"
scp,5,Afname van steun voor internationale samenwerking.,Sociaal & Maatschappelijk,‘In 2022 doneerde bijvoorbeeld 44% van de Nederlandse huishoudens geld aan een internationale hulporganisatie.’
scp,6,Tekort aan passende en betaalbare woningen.,Sociaal & Maatschappelijk,Nederland kampt met een tekort aan passende en betaalbare woningen.
scp,6,Ongelijkheden op de woningmarkt.,Sociaal & Maatschappelijk,Tussen welke groepen mensen zijn ongelijkheden zichtbaar op het domein wonen?
scp,6,Verlies van solidariteit tussen burgers.,Sociaal & Maatschappelijk,Maar het is ook een (her)verdelingsvraagstuk dat vraagt om solidariteit tussen burgers.
scp,6,Vertraging in woningbouw door bezwaarprocedures.,Economisch,Woningbouw vertraagd door bezwaarprocedures.
scp,6,Jongvolwassenen wonen langer bij hun ouders.,Sociaal & Maatschappelijk,Zo wonen jongvolwassenen langer bij hun ouders.
scp,6,Hoge woonlasten en geringe kwaliteit van woningen.,Sociaal & Maatschappelijk,"Jongvolwassenen wonen relatief vaak in een particuliere huurwoning en zowel jongvolwassenen als particuliere huurders ervaren vaker meerdere knelpunten met hun woning (bv. relatief hoge woonlasten, geringe kwaliteit, ontevreden met de woning)."
scp,6,Onzekerheid over de steun van burgers bij verandering van het systeem.,Sociaal & Maatschappelijk,Beleidsmakers zijn echter onzeker over de steun van burgers bij verandering van het systeem en over hun bereidheid om solidair met anderen te zijn.
scp,6,Afstand van burgers tot het systeem van woningbeleid.,Sociaal & Maatschappelijk,Het toont de afstand die burgers tot ‘het systeem’ ervaren.
scp,6,Moeilijkheden bij het verkrijgen van financiering en vergunningen voor woningbouwinitiatieven.,Economisch,...omdat financiering en vergunningen vaak moeilijk rond zijn te krijgen.
scp,6,Discriminatie op de woningmarkt.,Sociaal & Maatschappelijk,discriminatie (Britt et al. 2023; C ij l F l l )
scp,7,Verlies van sociale cohesie door demografische veranderingen.,Sociaal & Maatschappelijk,"Als de bevolking in de toekomst van samenstelling verandert, door onder meer doorgaande vergrijzing en migratie, kan dat de sociale cohesie beïnvloeden."
scp,7,Verlies van vertrouwen in instituties.,Sociaal & Maatschappelijk,Het vertrouwen in instituties kent een behoorlijke variatie.
scp,7,Afname van sociale participatie.,Sociaal & Maatschappelijk,"Wel tendeert sociale participatie, voor lidmaatschap van verenigingen en vrijwilligerswerk, naar een lichte afname."
scp,7,Verlies van saamhorigheid door online ontmoetingen.,Sociaal & Maatschappelijk,"Er zijn nieuwe, online, manieren van ontmoeting gekomen"
scp,7,Sociale ongelijkheden kunnen de sociale cohesie verzwakken.,Sociaal & Maatschappelijk,sociale ongelijkheden.
scp,7,Discriminatie creëert ongelijkheid en wantrouwen tussen bevolkingsgroepen.,Sociaal & Maatschappelijk,"Discriminatie creëert ongelijkheid, wantrouwen en vijandigheid tussen verschillende groepen in de bevolking."
scp,7,Veranderende economische eisen aan het personeelsbestand.,Economisch,"door verbeterde toegang tot onderwijs en veranderende economische eisen aan het personeelsbestand, nam het aandeel mensen met een hbo- of wo-opleiding toe."
scp,7,Afname van religieuze betrokkenheid.,Sociaal & Maatschappelijk,Religieuze betrokkenheid in Nederland.
scp,7,Hoge arbeidsmigratie en asielmigratie.,Sociaal & Maatschappelijk,"De door NIDI en CBS onderscheiden varianten verschillen zowel in bevolkingsomvang (groei en krimp) als in samenstelling van de bevolking (hoge arbeidsmigratie, hoge asielmigratie, lage migratie, meer vergrijzing en meer vergroening)."
scp,7,Afname van institutioneel vertrouwen door veranderingen in de samenleving.,Sociaal & Maatschappelijk,"Ook het institutioneel vertrouwen verandert, maar dat zal in dit scenario juist een forse impuls krijgen."
scp,8,Toenemende polarisatie in de samenleving.,Sociaal & Maatschappelijk,...zorgen over (toenemende) polarisatie en een gebrek aan verbinding tussen andersdenkenden in de samenleving.
scp,8,Verlies van sociale cohesie door diversiteit.,Sociaal & Maatschappelijk,‘Een divers personeelsbestand de samenwerking en het gevoel van verbondenheid met het bedrijf of team onder druk kan zetten.’
scp,8,Minder sociale cohesie in buurten.,Sociaal & Maatschappelijk,"Volgens onze literatuurstudie leiden achterstanden op deze terreinen vaak tot het ervaren van minder sociale cohesie, met name in buurten."
scp,8,Etnische diversiteit in buurten vermindert sociale cohesie.,Sociaal & Maatschappelijk,etnische diversiteit tot minder ervaren buurtcohesie leidt
scp,8,Discriminatie op de werkvloer.,Sociaal & Maatschappelijk,50 Van de vrouwen voelt 31% zich weleens gediscrimineerd (tegen 20% van de mannen); van de lhb’ers voelt 36% zich op het werk gediscrimineerd (tegen 24% van de heteroseksuelen) en van de werkenden met een beperking voelt 39% zich gediscrimineerd (tegen 22% van de werkenden zonder beperking).
scp,8,Spanningen tussen verschillende bevolkingsgroepen in de buurt.,Sociaal & Maatschappelijk,"‘Bovendien kunnen belangen van bewoners nu eenmaal botsen, zo laten bijvoorbeeld spanningen tussen jongeren en ouderen zien.’"
scp,8,Ongelijke kansen voor minderheden in de samenleving.,Sociaal & Maatschappelijk,Het weerbarstige karakter van ongelijke kansen.
scp,8,De sociale inclusie van vrouwen en werknemers met een niet-westerse migratieachtergrond is onvoldoende.,Sociaal & Maatschappelijk,Het onderzoek laat zien dat de sociale inclusie van vrouwen en werknemers met een niet westerse migratieachtergrond soms te wensen overlaat.
scp,9,Krapte op de arbeidsmarkt in vitale sectoren.,Sociaal & Maatschappelijk,De krapte in sommige sectoren van de arbeidsmarkt is een serieuze maatschappelijke uitdaging.
scp,9,Belemmeringen voor LLO door gebrek aan tijd en geld.,Economisch,Het ontbreken van de tijd die of het geld dat nodig is voor scholing.
scp,9,Onvoldoende aansluiting tussen mensbeelden van burgers en beleid.,Sociaal & Maatschappelijk,"Is het mensbeeld dat burgers van zichzelf en andere burgers hebben bij dit onderwerp vergelijkbaar met de mensbeelden van beleid over burgers, of zijn ze heel anders?"
scp,9,De verantwoordelijkheid voor loopbaanontwikkeling ligt voornamelijk bij individuele burgers.,Sociaal & Maatschappelijk,"‘De overheid biedt je het al aan hè, ze zetten het open voor je. Je kan, je hebt gewoon kans om in te schrijven, je kan gewoon meedoen, maar dan moet je het nog wel zelf doen’"
scp,9,Mensen weten niet wat de mogelijkheden zijn voor LLO.,Sociaal & Maatschappelijk,Mensen die niet aan LLO doen omdat ze niet weten wat de mogelijkheden zijn.
scp,9,De intrinsieke motivatie van mensen is cruciaal voor deelname aan LLO.,Sociaal & Maatschappelijk,Ze zien het ‘willen’ in de zin van de (intrinsieke) motivatie als de belangrijkste drijfveer voor LLO-deelname.
scp,9,Personeelstekorten in kraptesectoren door vergrijzing en ontgroening.,Sociaal & Maatschappelijk,"De arbeidsmarkt heeft te maken met vergrijzing, ontgroening en bijbehorende personeelstekorten in kraptesectoren."
scp,9,De overheid heeft onvoldoende oog voor verschillen tussen burgers.,Sociaal & Maatschappelijk,"‘Er moet veel meer contact zijn tussen die overheid en die burger, dat mist volledig.’"
scp,9,De sociale en institutionele context kan de zelfredzaamheid van individuen ondermijnen.,Sociaal & Maatschappelijk,"De groep voor wie de eisen soms te hoog gegrepen zijn, is niet beperkt tot ‘kwetsbaren’; ook mensen met een goede opleiding en een goede maatschappelijke positie kunnen (zeker op momenten dat het leven tegenzit) in situaties verzeild raken waarin hun zelfredzaamheid ontoereikend is."
scp,9,De veronderstelling dat individuen altijd in staat zijn om rationele keuzes te maken is onrealistisch.,Gezondheid,Bovendien laat gedragswetenschappelijk onderzoek zien dat het vermogen van mensen om informatie te wegen en rationele beslissingen te nemen begrensd is.
scp,10,De bereidheid van burgers om risico's en hulpmiddelen te delen met andere landen is niet vanzelfsprekend.,Sociaal & Maatschappelijk,"De bereidheid om samen risico’s en hulpmiddelen te delen met andere landen, hangt niet slechts af van de nationale en de Europese overheid, maar ook van de burgers die deze overheden vertegenwoordigen."
scp,10,De coronapandemie heeft risico's voor de gezondheid van de inwoners van Nederland.,Gezondheid,"risico’s voor de veiligheid, gezondheid en het economisch welzijn van de inwoners van Nederland – en dus ook de oplossingen – het niveau van landsgrenzen overstijgen."
scp,10,De Oekraïne-oorlog heeft risico's voor de economische stabiliteit van Nederland.,Economisch,"risico’s voor de veiligheid, gezondheid en het economisch welzijn van de inwoners van Nederland – en dus ook de oplossingen – het niveau van landsgrenzen overstijgen."
scp,10,De internationale verwevenheid van Nederland neemt toe.,Geopolitiek & militair,internationale verwevenheid van Nederland neemt steeds meer toe (WRR 2010).
scp,10,"Beleid kan niet altijd worden begrepen door burgers, wat leidt tot ondoeltreffendheid.",Sociaal & Maatschappelijk,Besluiten kunnen niet worden begrepen of
scp,10,Onvoldoende betrouwbare informatie over internationale gebeurtenissen.,Sociaal & Maatschappelijk,Het beschikken over betrouwbare informatie over internationale gebeurtenissen is een noodzakelijke voorwaarde om mee te denken en te praten over Europese solidariteit.
scp,10,De kwaliteit van leven van inwoners van Nederland wordt beïnvloed door internationale gebeurtenissen.,Sociaal & Maatschappelijk,"Dit heeft niet alleen gevolgen voor direct getroffenen in Oekraïne, maar ook (indirecte) gevolgen voor de kwaliteit van leven van inwoners van Nederland."
scp,10,Er is een spanningsveld tussen Europese samenwerking en nationale autonomie.,Geopolitiek & militair,"De behoefte aan een Europese aanpak van grensoverschrijdende problemen enerzijds en de nationale verantwoordelijkheid en autonomie van EU-lidstaten anderzijds, zorgt ook voor een spanningsveld (WRR en KNAW 2021)."
scp,10,De coronapandemie heeft geleid tot een beroep op solidariteit van burgers.,Sociaal & Maatschappelijk,de Nederlandse en Europese overheid riepen tijdens de coronapandemie en de Oekraïne-oorlog burgers op tot solidariteit.
scp,10,De Oekraïne-oorlog heeft geleid tot geopolitieke onrust in Europa.,Geopolitiek & militair,Sinds de uitbraak van de Oekraïne-oorlog is er sprake van geopolitieke onrust op het Europese continent.
scp,10,De coronapandemie heeft geleid tot onderwijsachterstanden bij jongeren.,Gezondheid,"Voor sommige groepen werken de gezondheids- en sociale gevolgen langer door, zoals voor jongeren met onderwijsachterstanden."
scp,10,De coronapandemie heeft geleid tot tijdelijke steun bij werkloosheid in noodsituaties.,Economisch,tijdelijke steun bij werkloosheid in noodsituaties (het SURE-instrument)
scp,10,De coronapandemie heeft gevolgen voor de zorg voor zieken.,Gezondheid,de consequenties voor de zorg voor zieken en de gevolgen van de economische en sociaal-maatschappelijke (herstel)maatregelen.
scp,10,De coronapandemie heeft geleid tot een donatiebeleid voor lage- en middeninkomenslanden.,Sociaal & Maatschappelijk,"de nationale overheid zich, naast de effectieve bescherming van de Nederlandse bevolking, in voor een donatiebeleid ten behoeve van lageen middeninkomenslanden."
scp,10,De coronapandemie heeft geleid tot vragen over welke risico’s en lasten burgers willen delen.,Sociaal & Maatschappelijk,"toch leidden beide dossiers tot vragen over welke risico’s en lasten burgers willen delen, met wie en vanuit welke overweging."
scp,10,De coronapandemie heeft geleid tot een internationale solidariteitstest.,Sociaal & Maatschappelijk,de coronapandemie voortdurend een solidariteitstest in haar toespraak in 2020 over de Staat van de Unie.
scp,10,De coronapandemie heeft invloed op de volksgezondheid en de economie.,Gezondheid,"‘Maatregelen ter bescherming van de volksgezondheid, arbeid, inkomen en bestaanszekerheid.’"
scp,10,De Oekraïne-oorlog heeft invloed op de bestaanszekerheid van Nederlanders.,Economisch,Deze veranderingen van consumentenprijzen (bv. het duurder worden van boodschappen) en de bijhorende inflatie hebben nog steeds grote impact op de bestaanszekerheid en levenskwaliteit van Nederlanders.
scp,10,De coronapandemie heeft geleid tot een beroep op saamhorigheid.,Sociaal & Maatschappelijk,Tijdens de pandemie maande de Nederlandse overheid aan tot saamhorigheid en het beschermen van anderen.
scp,10,De coronapandemie heeft geleid tot een druk op de verzorgingsstaat.,Sociaal & Maatschappelijk,het gevaar voor het functioneren van de verzorgingsstaat
scp,10,De coronapandemie heeft geleid tot een afname van politieke betrokkenheid van burgers.,Sociaal & Maatschappelijk,Het volledig onderbrengen van de publieke opinie in beleid kan mogelijk leiden tot een afnemende politieke betrokkenheid van burgers.
scp,10,De coronapandemie heeft geleid tot een afname van vertrouwen in de politiek en overheid.,Sociaal & Maatschappelijk,Het vertrouwen in de politiek en overheid nam in het afgelopen decennium echter af.
scp,10,De coronapandemie heeft geleid tot een afname van solidariteit met andere landen.,Sociaal & Maatschappelijk,Wanneer zij bezorgd zijn over solidariteit in Nederland ervaren ze een spagaat tussen de manier waarop de overheid nationale en Europese solidariteit vormgeeft.
scp,10,De coronapandemie heeft geleid tot een afname van steun voor asielzoekers uit veilige landen.,Sociaal & Maatschappelijk,een gedeelte van de ondervraagden gunt asielzoekers uit veilige landen bijvoorbeeld minder recht op het sociaal vangnet in de EU dan Oekraïense vluchtelingen.
scp,10,De coronapandemie heeft geleid tot een afname van steun voor solidariteit met landen in economische of schuldencrises.,Sociaal & Maatschappelijk,Er is minder steun als het gaat om economische of schuldencrises in andere landen.
scp,10,De coronapandemie heeft geleid tot een afname van steun voor solidariteit met vluchtelingen.,Sociaal & Maatschappelijk,de ervaren spagaat tussen nationale en grensoverschrijdende solidariteit ook een legitimiteitskwestie is
scp,10,De coronapandemie heeft geleid tot een afname van steun voor solidariteit met Oekraïense oorlogsslachtoffers.,Sociaal & Maatschappelijk,De perceptie dat er al andere hulpgevers zijn speelt eveneens een belemmerende rol.
scp,10,De coronapandemie heeft geleid tot een afname van steun voor solidariteit met mensen in andere landen.,Sociaal & Maatschappelijk,De perceptie dat er al andere hulpgevers zijn speelt eveneens een belemmerende rol.
scp,10,De coronapandemie heeft geleid tot een afname van steun voor solidariteit met mensen in andere landen.,Sociaal & Maatschappelijk,De perceptie dat er al andere hulpgevers zijn speelt eveneens een belemmerende rol.
scp,11,De vergrijzing van de bevolking.,Sociaal & Maatschappelijk,de vergrijzing van de bevolking
scp,11,De arbeidsmarktkrapte.,Economisch,de arbeidsmarktkrapte
scp,11,De coronacrisis.,Gezondheid,de coronacrisis
scp,11,Onvoldoende ondersteuning in de langdurige zorg.,Gezondheid,"ondersteuning in de langdurige zorg, zoals thuiszorg, opname in een zorginstelling etc."
scp,11,Moeilijkheden bij het combineren van werk en mantelzorg.,Sociaal & Maatschappelijk,de mogelijke uitruilen tussen werk en mantelzorg
scp,11,Beperkte rol van verlof in de deeltijdcultuur.,Sociaal & Maatschappelijk,de (beperkte) rol die verlof hierbij speelt
scp,11,Onzekerheid over de effectiviteit van beleidsdoelen.,Sociaal & Maatschappelijk,niet duidelijk is echter hoe de kwalificatie tot stand is gekomen
scp,11,Beperkte empirische basis voor uitspraken over de doeltreffendheid en doelmatigheid van regelingen.,Sociaal & Maatschappelijk,de empirische basis voor uitspraken over de doeltreffendheid en doelmatigheid van regelingen beperkt is
scp,11,De bekendheid van bestaande regelingen is onvoldoende.,Sociaal & Maatschappelijk,"de bekendheid en de acceptatie van bestaande regelingen, zoals zorgverlof en de Wet Flexibel Werken, wordt vergroot."
scp,11,De overheid verliest controle over belangrijke beleidsaspecten.,Sociaal & Maatschappelijk,de overheid uit handen neemt.
scp,12,Het gebrek aan perspectief voor bijstandsgerechtigden om uit de uitkering te komen.,Sociaal & Maatschappelijk,Mensen in de bijstand zien voor zichzelf vaak weinig perspectief om uit de uitkering te komen.
scp,12,De aanname dat iedereen in de bijstand kan doorstromen naar betaald werk is niet realistisch.,Sociaal & Maatschappelijk,"een belangrijke aanname onder de wet, namelijk dat iedereen in de bijstand kan doorstromen naar betaald werk, niet strookt met de praktijk."
scp,12,"Bijstandsgerechtigden kampen met problemen op meerdere levensgebieden, zoals gezondheid, huisvesting, gezinssituatie, en schulden.",Sociaal & Maatschappelijk,"Deze mensen zitten vaak langere tijd in de bijstand en kampen soms met problemen op meerdere levensgebieden, zoals gezondheid, huisvesting, gezinssituatie, en schulden."
scp,12,Het huidige gebrek aan vertrouwen van burgers in de overheid.,Sociaal & Maatschappelijk,het huidige gebrek aan vertrouwen van burgers in de overheid in de weg kan staan van effectieve ondersteuning van burgers.
scp,12,De wettelijke kaders zijn niet altijd behulpzaam voor uitvoerders.,Sociaal & Maatschappelijk,De wettelijke kaders zijn daarbij voor uitvoerders niet altijd behulpzaam.
scp,12,De herziening van de Participatiewet kan leiden tot onvoldoende ondersteuning voor bijstandsgerechtigden.,Sociaal & Maatschappelijk,"de voorgenomen herziening van de Participatiewet, het wetsvoorstel Participatiewet in balans, sluit aan op deze praktijk en verbreedt het doel van de ondersteuning van toeleiding naar betaald werk naar maatschappelijke participatie."
scp,12,Gemeenten hebben mogelijk niet voldoende middelen om passende ondersteuning te bieden.,Sociaal & Maatschappelijk,"Gemeenten kunnen of willen die investeringen niet altijd doen, bijvoorbeeld vanwege een minder goede financiële positie."
