Source,Filename,Oorzaak,Gevolg,Citaat
clingendael,5,Diepgaande militarisering en politieke repressie in Eritrea.,Verhoogde binnenlandse instabiliteit in Ethiopië door het conflict.,"a war between the two sides risks deepening Eritrea’s decades-long cycle of militarization, political repression, and underdevelopment, while further exacerbating Ethiopia’s domestic instability."
clingendael,5,Verslechterende relaties en de mogelijkheid van een grootschalige oorlog tussen Eritrea en Ethiopië.,De economische gevolgen van het conflict voor beide landen.,the conflict deprived both countries of economic benefits that could have been realized from cooperation.
clingendael,6,Onvoldoende normalisatie tussen Servië en Kosovo.,Instabiliteit door geopolitieke conflicten en militaire spanningen.,Physical and territorial security and stability in the Western Balkans have in the past few years been impeded by the lack of normalisation between Serbia and Kosovo.
clingendael,6,Gebrek aan verzoening in Bosnië en Herzegovina.,Instabiliteit door geopolitieke conflicten en militaire spanningen.,Physical and territorial security and stability in the Western Balkans have in the past few years been impeded by a lack of reconciliation in Bosnia and Herzegovina.
clingendael,8,Onzekerheid over een akkoord tussen Rusland en Oekraïne.,Risico van gevechtscontact en militaire verliezen door inzet in Oekraïne.,Dit risico stijgt aanzienlijk als Rusland niet akkoord gaat met de stationering van Europese troepen voor een vredesoperatie.
clingendael,8,Onzekerheid over een akkoord tussen Rusland en Oekraïne.,Risico van escalatie tot een interstatelijke oorlog.,"Er is echter géén vorm van inzet in Oekraïne mogelijk om Rusland effectief af te schrikken zonder risico van gevechtscontact, militaire verliezen en mogelijk zelfs een directe interstatelijke oorlog."
clingendael,8,Afzien van militaire bijdrage door NAVO- en EU-lidstaten.,Verlies van grondgebied door Oekraïne.,"Een slechte deal voor Oekraïne, waarbij het land door stopgezette Amerikaanse steun steeds meer terrein verliest."
clingendael,8,Onvoldoende politieke steun voor militaire missies.,Risico dat de discussie over militaire inzet het bredere debat over steun aan Oekraïne vernauwt.,De discussie over ‘boots on the ground’ riskeert het bredere debat over economische en militaire steun aan Oekraïne te vernauwen.
clingendael,8,Onzekerheid over een akkoord tussen Rusland en Oekraïne.,De kans op Russische agressie kan toenemen als Oekraïne niet goed wordt ondersteund.,Zelfs als er wèl een deal kan worden gesloten zijn er grofweg drie mogelijkheden.
clingendael,14,De controle en exploitatie van Oekraïense mineralen door buitenlandse entiteiten kan leiden tot sociale en politieke conflicten.,De afhankelijkheid van Oekraïne van buitenlandse investeringen voor zijn mineralen kan leiden tot economische instabiliteit.,"Natural resources can turn into a ‘curse’. If controlled and exploited by rich elites or foreign entities, socio-political conflicts may emerge, further adding to the instability the country is already facing due to the war."
clingendael,14,De controle en exploitatie van Oekraïense mineralen door buitenlandse entiteiten kan leiden tot sociale en politieke conflicten.,"Oekraïne kan de 'resource curse' ervaren, wat de economische stabiliteit bedreigt.","The paradox in which resource-rich countries struggle with economic instability, corruption and foreign exploitation."
clingendael,14,De afhankelijkheid van Oekraïne van buitenlandse investeringen voor zijn mineralen kan leiden tot economische instabiliteit.,"Oekraïne kan de 'resource curse' ervaren, wat de economische stabiliteit bedreigt.","If it prioritizes CRM exports to secure support, Ukraine risks becoming long-term dependent on external powers rather than rebuilding a self-sustaining, stable economy."
clingendael,22,De voortzetting van de oorlog door Rusland tegen Oekraïne.,De demografische ontwikkelingen in Rusland zijn ongunstig voor het regeneratievermogen van de krijgsmacht.,De bevolkingsgroei was al gestagneerd en wordt door de oorlog verder aangetast.
clingendael,22,De demografische ontwikkelingen in Rusland zijn ongunstig voor het regeneratievermogen van de krijgsmacht.,De Russische militaire industrie kampt met een tekort aan mankracht.,Daarnaast zijn de grootschalige verliezen in de oorlog in Oekraïne negatief voor het regeneratievermogen.
clingendael,28,Afhankelijkheid van Chinese olie-investeringen in Irak.,De sociale stabiliteit van Irak die afhankelijk is van olie-inkomsten.,"Iraq’s political elites will increasingly need Chinese investment to maintain current production levels, which produce the revenue streams on which Iraq’s political settlement and social stability depend."
clingendael,28,Verlies van invloed van de VS in Irak door Chinese economische aanwezigheid.,Versterking van China's geopolitieke invloed in het Midden-Oosten.,"A secondary objective is to strengthen Beijing’s geopolitical influence in the region, preferably by weakening that of the US."
clingendael,28,Afhankelijkheid van Chinese olie-investeringen in Irak.,De politieke instabiliteit in Irak.,"Iraq’s political elites will increasingly need Chinese investment to maintain current production levels, which produce the revenue streams on which Iraq’s political settlement and social stability depend."
clingendael,31,De democratie en rechtsstaat in kandidaat-lidstaten kunnen onder druk komen te staan door versnelde EU-uitbreiding.,Erosie van de kernwaarden van de EU.,"Een (versnelde) toetreding van landen waar de EU-kernwaarden onvoldoende institutioneel en maatschappelijk zijn geborgd, brengt risico’s met zich mee – zowel voor de EU als voor Nederland."
clingendael,31,De democratie en rechtsstaat in kandidaat-lidstaten kunnen onder druk komen te staan door versnelde EU-uitbreiding.,Schendingen van de democratie en rechtsstaat in de EU.,"Een (versnelde) toetreding van landen waar de EU-kernwaarden onvoldoende institutioneel en maatschappelijk zijn geborgd, brengt risico’s met zich mee – zowel voor de EU als voor Nederland."
clingendael,31,De invloed van autocratische landen zoals Rusland en China kan toenemen in de regio.,De kwaliteit van de democratie in de EU kan afnemen door de toetreding van landen die nog niet klaar zijn.,Het is voor de EU immers van belang dat autocratieën als Rusland en China niet (nog) meer grip krijgen op de EU-buurlanden en zo in de regio zorgen voor politieke instabiliteit.
clingendael,31,De kwaliteit van de democratie in de EU kan afnemen door de toetreding van landen die nog niet klaar zijn.,Erosie van de kernwaarden van de EU.,"Wat betekent dit voor de institutionele borging van de liberaal-democratische kernwaarden van de EU, die zijn verankerd in Artikel 2 van het Verdrag betreffende de Europese Unie (VEU)."
clingendael,43,De geopolitieke dynamiek in de Arctische regio verandert door de oorlog in Oekraïne.,De samenwerking binnen de Arctic Council is onderbroken.,Russia’s war against Ukraine has accelerated geopolitical shifts with direct effects on the governance of the Arctic region and its security.
clingendael,43,De geopolitieke dynamiek in de Arctische regio verandert door de oorlog in Oekraïne.,De toegang tot energiebronnen in de Arctische regio is verstoord door sancties.,"Russia’s war against Ukraine has significantly impacted the Arctic economy, particularly through Western sanctions on Russian energy exports and investments."
clingendael,43,De samenwerking binnen de Arctic Council is onderbroken.,De toegang tot kritieke hulpbronnen zoals zeldzame aardmetalen is gecompliceerd.,"These sanctions have forced a shift in how Arctic states manage resource access, energy exploration, and shipping."
clingendael,43,De afhankelijkheid van Rusland door westerse sancties neemt toe.,De samenwerking tussen China en Rusland in de Arctische regio groeit.,"Western sanctions against Russia have increased Russia’s reliance on China for trade and investment, limiting its capacity to operate independently in the Arctic."
clingendael,43,De afhankelijkheid van Rusland door westerse sancties neemt toe.,De strategische positie van NATO in de Arctische regio is versterkt door de toetreding van Finland en Zweden.,"Additionally, Finland’s extensive land border with Russia expands NATO’s northern perimeter, increasing deterrence and surveillance capabilities."
clingendael,43,De militarisering van de Arctische regio neemt toe.,De strategische positie van NATO in de Arctische regio is versterkt door de toetreding van Finland en Zweden.,Finland and Sweden’s recent accession to NATO enhances the Alliance’s strategic position in the Arctic by strengthening its northern security capabilities and geographic reach.
clingendael,50,Afhankelijkheid van fossiele brandstofleveringsketens die gecontroleerd worden door conflictactoren.,Risico's voor de veiligheid van UN-vredesmissies door problemen met diesel- en brandstoflevering.,"Moreover, in settings where fossil fuel supply chains are controlled by conflict actors or local militias, access to energy can be vulnerable to manipulation, extortion or sabotage."
clingendael,57,Hyper-partijpolitieke concurrentie.,Politieke spanningen in Ghana leiden tot geweld.,"Pent-up political tensions over multiple administrations are developing in the country’s highly competitive political system that permeates many aspects of society, produce political violence and lead to clear losers."
clingendael,57,De toename van gewelddadig extremisme in Ghana.,De aanwezigheid van gewelddadige extremisten die de grenzen van Ghana overschrijden.,violence in the Sahel cast its shadow over Ghana as violent extremists lead one of the most successful but deadly insurgent movements that West Africa has ever seen. These groups increasingly straddle Ghana‘s borders.
clingendael,64,De aanhoudende oorlog in Oekraïne.,De druk op de Oekraïense infrastructuur.,De aanhoudende oorlog in Oekraïne leidt tot druk op de Oekraïense infrastructuur.
clingendael,64,De druk op de Oekraïense infrastructuur.,De afname van terugkeer-intenties van Oekraïners.,De druk op de Oekraïense infrastructuur resulteert in een afname van de terugkeer-intenties van Oekraïners.
clingendael,64,De opvang van Oekraïners in de EU wordt versoberd.,De afname van steun voor de opvang van Oekraïners in Nederland.,"De opvang van Oekraïners in de EU wordt versoberd, wat leidt tot de afname van steun voor de opvang van Oekraïners in Nederland."
clingendael,64,De sociale en economische integratie van Oekraïense ontheemden in de EU beïnvloedt hun terugkeermogelijkheden.,De afname van terugkeer-intenties van Oekraïners.,De sociale en economische integratie van Oekraïense ontheemden in de EU leidt tot een afname van terugkeer-intenties van Oekraïners.
clingendael,66,Beperkingen op vrije meningsuiting in Sudan.,Desinformatiecampagnes door buitenlandse entiteiten op sociale media.,"Sudanese authorities have attempted to restrict online discussions, viewing internet communication as a potential threat to public order."
clingendael,66,Internetonderbrekingen en beperkte toegang tot internet in Sudan.,Polarisatie onder de bevolking door online discussies.,"Consequently, segments of public opinion may polarize and radicalize along these ideological lines, prompting governments to intervene out of concern for potential spillover effects."
clingendael,66,Polarisatie onder de bevolking door online discussies.,De Sudanese burgermaatschappij is verdeeld en gepolariseerd.,"The study underscores the need for an alternative narrative on social media to strengthen the chances of a peaceful resolution of the conflict, focusing on empowering the active role of Sudanese civil society in shaping the narrative."
clingendael,66,De rol van bots in online discussies die polarisatie bevorderen.,Polarisatie onder de bevolking door online discussies.,"Bots account for 10.9 per cent of the total tweets, aligning with political agendas of Gulf countries, but their influence does not significantly alter the overall discourse trends."
clingendael,66,De invloed van externe agenda's op online polarisatie.,De Sudanese burgermaatschappij is verdeeld en gepolariseerd.,"This divide extends beyond Sudan and is evident in the broader Arabic-speaking online information environment, where social media significantly impacts both internal and external polarization."
clingendael,73,De oorlog in Sudan tussen de SAF en de RSF.,Acute voedselonzekerheid en hongersnood in Sudan.,"De ongoing war adds further restrictions to their participation; yet despite these restrictions, women’s innovative and resilient roles in supporting household livelihoods are more important than ever."
clingendael,73,De oorlog in Sudan tussen de SAF en de RSF.,Internationale ontheemding van meer dan 10 miljoen mensen in Sudan.,over 10 million people have been internally displaced.
clingendael,73,De oorlog in Sudan tussen de SAF en de RSF.,Gender-based violence (GBV) tegen vrouwen in oorlogstijd.,especially regarding the systemic GBV committed by the RSF.
clingendael,73,Vrouwen ondervinden structurele barrières voor economische kansen.,De impact van oorlog op vrouwen in het bedrijfsleven.,women face numerous structural barriers to economic opportunities.
clingendael,76,De cohesie van de NAVO wordt bedreigd door de mogelijke terugkeer van Donald Trump als president.,De Amerikaanse militaire steun voor Oekraïne kan volledig stoppen.,"Consequently, if re-elected, he could initiate a US troop withdrawal from Europe."
clingendael,76,De cohesie van de NAVO wordt bedreigd door de mogelijke terugkeer van Donald Trump als president.,De Europese bondgenoten zijn onvoorbereid voor een verhoogde afhankelijkheid van hun defensie-inspanningen.,despite these being vastly unprepared for this increased dependency.
clingendael,76,De cohesie van de NAVO wordt bedreigd door de mogelijke terugkeer van Donald Trump als president.,De mogelijkheid van een Amerikaanse troepenonttrekking uit Europa.,"If Donald Trump were to be re-elected, European NATO Allies would need to prepare for the possibility of a US troop withdrawal from Europe."
clingendael,76,De Amerikaanse focus op de Indo-Pacific kan de rol van Europa in de NAVO ondermijnen.,De Amerikaanse militaire steun voor Oekraïne kan volledig stoppen.,American military support for Ukraine could stop completely.
clingendael,76,De politieke steun voor defensie-inspanningen in Europa kan afnemen door binnenlandse politieke ontwikkelingen.,De cohesie van de NAVO wordt bedreigd door de mogelijke terugkeer van Donald Trump als president.,The November US presidential elections will play a key role in determining the future of the Alliance.
clingendael,83,De impact van klimaatverandering op militaire activiteiten.,De toename van maatschappelijke spanningen door klimaatverandering.,"climate change increases societal tensions, conflict risk and migration flows."
clingendael,83,De impact van klimaatverandering op militaire activiteiten.,De noodzaak voor militaire bijstand door extreme weersomstandigheden.,Extreme weather events lead to more calls for military assistance at home and abroad.
clingendael,83,De impact van klimaatverandering op militaire activiteiten.,De kwetsbaarheid van militaire installaties door klimaatverandering.,more vulnerable installations and bases.
clingendael,83,Afhankelijkheid van fossiele brandstoffen voor militaire operaties.,Afhankelijkheid van petro-staten voor militaire brandstof.,"Military dependency on fossil fuels is another vulnerability related to both securing supply lines in the field and them being oftentimes purchased from questionable, sometimes even hostile regimes."
clingendael,83,De impact van klimaatverandering op militaire activiteiten.,Militaire actie wordt niet in twijfel getrokken op basis van emissiereductiedoelen.,"militaries have also justified the exemption on the basis of the importance of their role as security providers, which supersedes all other objectives."
clingendael,89,De dreiging van een hoge intensiteit regionale oorlog tussen Israël en Iran.,De dreiging van escalatie door onbedoelde incidenten.,"Israeli restraint in its counterstrike, war might have erupted through a series of ratchet-style escalatory moves akin to those in August 1914 that led to World War I."
clingendael,89,De betrokkenheid van de 'as van verzet' bij de Palestijnse kwestie verhoogt de regionale spanningen.,De dreiging van een aanhoudend conflict tussen Israël en Hezbollah.,"the events of 7 October also engaged the Iran-linked ‘axis of resistance’ due to the scale, duration and ferocity of Israel’s military response against Hamas and Gaza."
clingendael,89,De militaire steun van Iran aan Hamas en andere groepen in de regio versterkt hun capaciteiten.,De dreiging van een hoge intensiteit regionale oorlog tussen Israël en Iran.,"it demonstrated how Iranian military advice and support for Hamas and Palestinian Islamic Jihad, in large"
clingendael,99,Verslechtering van het dreigingsbeeld voor nationale veiligheid.,De cumulatieve druk van dreigingen op de nationale veiligheid.,De verslechtering van het dreigingsbeeld en de genoemde transities zorgen voor een cumulatieve druk op de nationale veiligheid.
clingendael,99,Klimaatverandering en de gevolgen daarvan.,Toename van (gewelddadig) conflict en conflictpotentieel.,"Tegelijkertijd krijgen ook onderwerpen als klimaatverandering, strategische afhankelijkheden en maatschappelijke spanningen een steeds grotere geopolitieke component."
clingendael,99,Structurele economische uitdagingen zoals krapte op de arbeidsmarkt.,Maatschappelijke polarisatie door prioritering van vraagstukken.,"Onderdeel van een wereld in transitie is dat de verschillende hierboven genoemde domeinen niet alleen los van elkaar in verandering zijn, maar dat deze tevens op elkaar inwerken en zorgen voor een cumulatief effect. Tegelijkertijd vormt het al dan niet prioriteren van de vraagstukken die voortkomen uit deze transities een bron voor maatschappelijk polarisatie."
clingendael,104,De aanwezigheid van Russische militaire adviseurs en instructeurs in Niger en Mali.,De implicatie van Russische troepen in de dood van burgers en civiele slachtoffers in Mali.,Russian-linked troops under first the Wagner Group...have been implicated in the deaths of civilians in Central and northern Mali as part of wide-ranging combat operations in support of Malian forces and militias.
clingendael,104,De Russische expansie en betrokkenheid in de Sahel.,De geopolitieke rivaliteit en afhankelijkheid van externe militaire partners in de Sahel.,"These countries and others have upended what many in Europe and the United States thought was a well-established geopolitical order and embraced a posture of aggressive sovereignty in conjunction with new and older security, economic, and political partners."
clingendael,104,De aanwezigheid van Chinese steun en invloed in de Sahel.,De geopolitieke rivaliteit en afhankelijkheid van externe militaire partners in de Sahel.,"China’s support for Sahelian governments...is a major weapons supplier to Sahelian countries, delivering important shipments of small and heavy weapons as well as armored vehicles."
clingendael,104,De implicatie van Russische troepen in de dood van burgers en civiele slachtoffers in Mali.,De verslechterende politieke en veiligheidsituatie in de Sahel.,They have been implicated in the deaths of civilians in Central and northern Mali as part of wide-ranging combat operations in support of Malian forces and militias.
clingendael,107,De afhankelijkheid van Rusland van China neemt toe.,De rol van China als belangrijkste exportmarkt voor Russische grondstoffen.,"At the core of Russia’s growing dependence on the People’s Republic of China (PRC) is the deepening of economic ties, against the background of the asymmetry between both countries in terms of the size of their respective populations and economies."
clingendael,107,De toename van Russische olie-export naar China.,De afhankelijkheid van Rusland van Chinese technologie is problematisch door de tekortkomingen in import en innovatie.,"In return, Russia imports key technologies from China, such as machinery, vehicles, machine tools and electronics, as well as capital."
clingendael,107,De afhankelijkheid van Rusland van China neemt toe.,De stabiliteit van het regime van Poetin in Rusland.,"These imports are crucial to the Russian economy, which is hampered by weak advanced manufacturing capabilities and shallow capital markets."
clingendael,107,De afhankelijkheid van Rusland van Chinese technologie is problematisch door de tekortkomingen in import en innovatie.,De zorgen over de groeiende invloed van China in Rusland.,"In these and other sectors, Chinese enterprises and banks are filling the gaps left."
clingendael,117,De stijgende defensie-uitgaven conflicteren met klimaatdoelen.,Emissies van de defensiesector zijn niet gebonden aan internationale afspraken.,"Such spending may conflict with the Union’s climate ambitions, as formulated in the 2019 Green New Deal and the 2021 European Climate Law, which legally enshrines climate neutrality by 2050."
clingendael,117,Militaire infrastructuur wordt bedreigd door klimaatverandering.,De stijgende defensie-uitgaven conflicteren met klimaatdoelen.,climate change itself poses additional security risks for the EU and its member states
clingendael,124,Hoge excessieve mortaliteit door voedseltekort.,Verhoogde mortaliteit door langdurige honger.,Een scenario in which de hungriest people are given small amounts of extra food by others leads to an estimated excess mortality of about 2.5 million people.
clingendael,124,Verhoogde kwetsbaarheid voor ziekten door energie-inname tekort.,Hoge excessieve mortaliteit door voedseltekort.,A structural energy intake deficit increases a person’s vulnerability to disease and disease-related mortality.
clingendael,125,De Russische invasie van Oekraïne heeft de Europese veiligheidsomgeving fundamenteel veranderd.,De dreiging van Rusland voor de Europese veiligheid is toegenomen.,"De oorlog in Oekraïne heeft fundamentally altered the international security landscape. In response to the full-scale Russian invasion, the EU has provided major assistance to Ukraine’s war effort through arms supplies, partly paid for by the European Peace Facility (EPF)."
clingendael,125,De dreiging van Rusland voor de Europese veiligheid is toegenomen.,De EU moet haar defensie-inspanningen versterken om strategische autonomie te waarborgen.,The threat that Russia poses to European security has also increased the relevance of EU missions elsewhere on the European continent.
clingendael,125,De groeiende invloed van China op het Afrikaanse continent.,De invloed van de Russische Wagner Groep in de Sahel regio.,"The increasing influence of the Russian Wagner Group – whose presence has been noted in the Central African Republic, Libya, Sudan and, as aforementioned, Mali – has contributed to the political instability in the region."
