Source,Filename,Bedreiging,Categorie,Citaat
clingendael,1,Misbruik van arbeidsmigratie in laagbetaalde sectoren.,Sociaal & Maatschappelijk,"“According to the Advisory Council, these abuses are especially frequented in low-cost sectors.”"
clingendael,1,Verlies van controle over arbeidsmigratie door de EU.,Economisch,“the Dutch government has less leeway to directly manage intra-EU labour migration due to free movement.”
clingendael,1,Er zijn stijgende woningtekorten in Nederland.,Economisch,"Economically, our interlocutors pointed to rising housing shortages and competition for physical space."
clingendael,1,Er is druk op sociale zekerheidsstelsels door arbeidsmigratie.,Sociaal & Maatschappelijk,"coupled with pressures on social benefit systems, the health sector, and labour systems, as significant challenges."
clingendael,1,Er zijn zorgen over de culturele absorptiecapaciteit van de Nederlandse samenleving.,Sociaal & Maatschappelijk,the desire to lower (labour) migration numbers arises from the perceived limits to the (socio-)economic and (cultural) absorption capacity of Dutch society.
clingendael,1,Er is een risico op uitbuiting van arbeidsmigranten.,Sociaal & Maatschappelijk,"His report rang alarm bells about the exploitation of labour migrants, including substandard housing conditions, insufficient access to social benefits, and general negligence of immigrant labour rights."
clingendael,1,Hoge emigratiecijfers in Bosnië en Herzegovina leiden tot een significante brain drain.,Sociaal & Maatschappelijk,"Bosnia and Herzegovina has the highest emigration rate in the region, resulting in a significant brain drain."
clingendael,1,De impact van demografische veranderingen op de economische groei in Europa.,Economisch,Europe needs faster productivity growth to maintain sustainable growth rates in the face of adverse demographics
clingendael,1,De afhankelijkheid van de EU van arbeidsmigratie uit de Westelijke Balkan.,Sociaal & Maatschappelijk,the region’s evolving role as a crucial labour pool for the EU economies
clingendael,1,De noodzaak voor een verbeterde arbeidsmobiliteit binnen de EU.,Sociaal & Maatschappelijk,the freedom of people has been and remains 'the least developed of the four freedoms'
clingendael,1,De verschillen in voorbereiding van kandidaat-lidstaten voor EU-lidmaatschap kunnen leiden tot ongelijkheid in arbeidsmobiliteit.,Sociaal & Maatschappelijk,‘With stark differences between candidate countries’ levels of preparedness for membership...their accession will likely occur over a broad timeframe’.
clingendael,1,Onvoldoende sociale vangnetten voor migrantarbeiders.,Sociaal & Maatschappelijk,insufficient social safety nets
clingendael,1,Onvoldoende afstemming van onderwijssystemen op de arbeidsmarkt.,Sociaal & Maatschappelijk,Alignment of education systems with labour market needs in the WB countries are crucial for avoiding potential negative short-term effects.
clingendael,2,Moldova ervaart ernstige economische moeilijkheden door het stoppen van de Russische gasleveringen.,Economisch,"The ceasing of the gas transit has brought Chisinau severe economic difficulties, having to shift to more expensive energy providers."
clingendael,2,De bevolking van Transnistria heeft geen verwarming en ervaart stroomuitval tijdens de koudste maanden.,Sociaal & Maatschappelijk,Its population was left with no heating and rolling blackouts during the year’s coldest months.
clingendael,2,Transnistria's afhankelijkheid van Chisinau en de EU neemt toe door de energiecrisis.,Geopolitiek & militair,"the region’s potential dependency on Chisinau (and by extension, the EU) is increasing."
clingendael,2,De politieke invloed van Rusland in Transnistria neemt af door de verstoring van gasleveringen.,Geopolitiek & militair,Russia’s influence on Transnistria also loses some of its certainty.
clingendael,2,"De juridische, maatschappelijke, administratieve en financiële ongelijkheden tussen Transnistrië en de rest van Moldavië nemen toe.",Sociaal & Maatschappelijk,"the legal, societal, administrative, and financial disparities"
clingendael,2,De noodzaak voor de EU om aanzienlijke hervormingen door te voeren voor EU-toetreding binnen een strakke tijdslijn.,Sociaal & Maatschappelijk,the timeframe for reforms is tight
clingendael,2,De afname van Russische subsidies aan Transnistrië.,Economisch,there is an actual (conditional) economic alternative to (diminishing) Russian subsidies.
clingendael,2,De onvoorspelbaarheid van het gedrag van Washington.,Geopolitiek & militair,especially in the face of Washington’s extremely unpredictable behaviour.
clingendael,2,De spanningen tussen Tiraspol en Chisinau.,Geopolitiek & militair,any rapprochement will essentially have to be between Tiraspol and Chisinau.
clingendael,4,De afhankelijkheid van Europese energievoorziening van Rusland.,Geopolitiek & militair,"the position of the Caspian Sea does not always allow countries to bypass Russia’s grip, posing a challenge to European energy security."
clingendael,4,De risico's van sabotage op de geplande Black Sea Submarine Cable.,Geopolitiek & militair,ongoing attacks between Russia and Ukraine pose sabotage risks to the proposed cable which would be positioned south of Crimea.
clingendael,4,De mogelijkheid dat Rusland en Iran de kabel tussen Kazachstan en Azerbeidzjan kunnen beschadigen.,Geopolitiek & militair,Russia and Iran could easily cut or damage the proposed cable between Kazakhstan and Azerbaijan.
clingendael,4,De blokkade van pijpleidingen door Rusland en Iran.,Geopolitiek & militair,"Russia and Iran are likely to block any proposal for a pipeline, relying on the 2018 Convention on the Legal Status of the Caspian Sea."
clingendael,4,Geopolitieke obstakels belemmeren de voortgang van energieprojecten.,Geopolitiek & militair,little progress has been made due to geopolitical obstacles.
clingendael,4,De druk van Rusland om samenwerking met de EU te beperken.,Geopolitiek & militair,Russia is seeking to isolate the countries in question by promoting its own platforms for intraregional dialogue and cooperation.
clingendael,4,De toenemende samenwerking tussen de EU en Kaspische landen kan de politieke en veiligheidscoöperatie van Rusland verzwakken.,Geopolitiek & militair,Moscow is disturbed by the increased energy cooperation between the EU and Caspian Sea countries.
clingendael,4,Iran's toenemende samenwerking met Rusland in de Kaspische Zee.,Geopolitiek & militair,Iran is another key player which is pursuing its own fossil energy interests in the Caspian Sea region by getting closer to Russia.
clingendael,4,De moeilijkheid om hernieuwbare energie te exporteren door geopolitieke omstandigheden.,Ecologisch,crossing the sea to export green hydrogen and electricity to Europe seems to be hard to achieve in the current geopolitical context.
clingendael,4,De groeiende energiebehoefte in Centraal-Aziatische landen.,Economisch,Central Asian countries are looking at RE investments to meet their rapidly growing energy demand.
clingendael,4,De risico's van nieuwe investeringen in fossiele brandstoffen door afnemende gasvraag in Europa.,Economisch,the shrinking gas demand in Europe makes new investments in fossil fuels at risk of becoming stranded assets.
clingendael,4,De toenemende cyberdreigingen voor nationale infrastructuren.,Technologisch & digitaal,international affairs.
clingendael,5,Militaire mobilisatie en escalatie van spanningen tussen Eritrea en Ethiopië.,Geopolitiek & militair,"Eritrea Orders Nationwide Military Mobilization, Raising Fears of Renewed Conflict."
clingendael,5,Verslechterende relaties en de mogelijkheid van een grootschalige oorlog tussen Eritrea en Ethiopië.,Geopolitiek & militair,the prospect of a full-scale war cannot – and should not – be discounted.
clingendael,5,Gevolgen van een conflict voor de regio en daarbuiten.,Geopolitiek & militair,An all-out conflict between Eritrea and Ethiopia would have terrible consequences in the region and beyond.
clingendael,5,Diepgaande militarisering en politieke repressie in Eritrea.,Geopolitiek & militair,"a war between the two sides risks deepening Eritrea’s decades-long cycle of militarization, political repression, and underdevelopment."
clingendael,5,Verhoogde binnenlandse instabiliteit in Ethiopië door het conflict.,Geopolitiek & militair,while further exacerbating Ethiopia’s domestic instability.
clingendael,5,De gevolgen van een conflict voor migratiestromen en humanitaire crises.,Sociaal & Maatschappelijk,a full-scale war between Eritrea and Ethiopia risks resulting in a large displacement crisis
clingendael,5,De economische gevolgen van het conflict voor beide landen.,Economisch,the conflict deprived both countries of economic benefits that could have been realized from cooperation
clingendael,5,De rol van externe invloeden en rivaliteiten in de regio.,Geopolitiek & militair,The ongoing rivalry between Saudi Arabia and the UAE is likely to complicate coordination in this regard.
clingendael,6,Onvoldoende normalisatie tussen Servië en Kosovo.,Geopolitiek & militair,the lack of normalisation between Serbia and Kosovo
clingendael,6,Gebrek aan verzoening in Bosnië en Herzegovina.,Geopolitiek & militair,a lack of reconciliation in Bosnia and Herzegovina
clingendael,6,Etnische spanningen en geweld in de regio.,Sociaal & Maatschappelijk,wider ethnic tensions
clingendael,6,Georganiseerde misdaad in de Westelijke Balkan.,Sociaal & Maatschappelijk,a manifestation of ethnic tensions and organised crime have in the last few years threatened physical and territorial security in the region.
clingendael,6,Zwakke democratische governance in de Westelijke Balkan.,Sociaal & Maatschappelijk,continued weaknesses in the democratic governance of the Western Balkan countries.
clingendael,6,Onvoldoende economische stabiliteit in de regio.,Economisch,a lack of economic stability
clingendael,6,Migratiegerelateerde veiligheidsuitdagingen.,Sociaal & Maatschappelijk,migration-related security challenges
clingendael,6,Ecologische veiligheid bedreigd door klimaatverandering en milieuvervuiling.,Ecologisch,"the region’s ecological security is mainly threatened by (climate change-)induced natural disasters, environmental pollution, as well as insufficient energy security."
clingendael,6,"Externe destabiliserende invloeden, met name van Rusland en China.",Geopolitiek & militair,the region also suffers from malign external influence from actors like Russia and China.
clingendael,6,Instabiliteit door geopolitieke conflicten en militaire spanningen.,Geopolitiek & militair,"the risks of open military confrontation, historical revisionism, and hybrid or information warfare are not diminishing but rather intensifying in the Western Balkans."
clingendael,6,Verlies van politieke eenheid binnen de EU en NAVO.,Geopolitiek & militair,the clear risks of disunion within both NATO and the EU.
clingendael,6,Desinformatiecampagnes en hun impact op de stabiliteit.,Sociaal & Maatschappelijk,"current efforts have not been sufficient to counter increasing threats to the region, e.g. when it comes to disinformation campaigns"
clingendael,6,Afhankelijkheid van fossiele brandstoffen en verouderde energie-infrastructuur.,Ecologisch,cutting dependency on outdated coal-fired power plants.
clingendael,6,Corruptie en staatscapture in de regio.,Economisch,"illicit financial flows (IFFs), largely driven by corruption associated with crime, organised crime and tax evasion."
clingendael,6,Verhoogde druk op asielcapaciteiten door migratiestromen.,Sociaal & Maatschappelijk,migration flows putting pressure on Dutch and other EU Member States’ already tight asylum capacities.
clingendael,7,De eenzijdige initiatieven van de Trump-administratie verstoren de Europese aanpak van de oorlog in Oekraïne.,Geopolitiek & militair,the unilateral initiative of the Trump administration to strike a quick deal with Moscow.
clingendael,7,De druk van Washington op Europa om de defensie-uitgaven te verdubbelen.,Geopolitiek & militair,Washington has further stepped up its pressure on Europe to take responsibility for its own security by at least doubling its defence expenditure.
clingendael,7,De ongelijkheid in militaire steun van EU-lidstaten aan Oekraïne.,Geopolitiek & militair,"several EU member states, mainly in Southern Europe, have been comparatively lagging behind in military support for Ukraine."
clingendael,7,De constante druk op Oekraïense energie-infrastructuur door Russische luchtdreigingen.,Geopolitiek & militair,both frontline personnel and critical energy infrastructure are under constant pressure from Russian aerial threats.
clingendael,7,De noodzaak voor Oekraïne om betere luchtverdediging te krijgen.,Geopolitiek & militair,Ukraine needs better air defences.
clingendael,7,De afhankelijkheid van Oekraïne van militaire en financiële steun van de EU.,Geopolitiek & militair,the EU and its member states have provided all types of support to Ukraine in its efforts against Russian aggression.
clingendael,7,De noodzaak voor een grotere Europese defensiecapaciteit.,Geopolitiek & militair,"urgently, Europe must boost its defence investments, strengthen its military capabilities and increase its defence industrial production."
clingendael,7,De uitdaging om meer geld toe te wijzen voor de Europese defensie-industrie.,Geopolitiek & militair,The challenge is now to allocate more money and to accelerate the adaptation of the European defence industry.
clingendael,7,De noodzaak voor training van Oekraïense soldaten door de EU.,Geopolitiek & militair,"more than 70,000 soldiers have been trained by the European Union Military Assistance Mission in support of Ukraine (EUMAM Ukraine)."
clingendael,7,De dreiging van Russische aanvallen op industriële locaties in Oekraïne.,Geopolitiek & militair,the threat of Russian attacks on industrial sites
clingendael,7,De dreiging van spionage van gevoelige militaire materieel en informatie.,Geopolitiek & militair,the possible espionage of sensitive military materiel and information
clingendael,7,De dreiging dat investeringen in de Oekraïense defensie-industrie niet onmiddellijk effect hebben op de oorlogsvoering.,Geopolitiek & militair,investments today will not strengthen the Ukrainian war effort immediately
clingendael,7,De dreiging dat vrijwillige toezeggingen van lidstaten onvoldoende zijn voor militaire ondersteuning.,Geopolitiek & militair,solely sticking to voluntary commitments by the member states could prove insufficient
clingendael,7,De dreiging van toekomstige Russische agressie tegen Oekraïne.,Geopolitiek & militair,future Russian aggression
clingendael,7,De Europese defensiecapaciteiten vertonen aanzienlijke hiaten die moeten worden aangepakt.,Geopolitiek & militair,European defence capabilities face significant gaps that must be addressed to navigate the complex security landscape of 2025 and beyond.
clingendael,7,De onderinvestering in defensie beperkt de mogelijkheid van Europa om aan de NAVO-eisen te voldoen.,Geopolitiek & militair,"This limits Europe’s ability to meet NATO requirements, achieve more strategic autonomy, and respond effectively to modern threats."
clingendael,7,De mogelijke gedeeltelijke of volledige terugtrekking van Amerikaanse troepen uit Europa.,Geopolitiek & militair,the US may partly or completely withdraw its forces from Europe.
clingendael,7,De bureaucratische regels en onvoldoende infrastructuur belemmeren de militaire mobiliteit in Europa.,Geopolitiek & militair,Existing bureaucratic rules and the lack of adequate infrastructure hinders America’s and Europe’s ability to respond rapidly to crises.
clingendael,7,Oudere transportsystemen en onvoldoende zware-liftcapaciteiten beperken de operationele gereedheid.,Geopolitiek & militair,"Ageing transportation systems, inadequate heavy-lift capabilities, and bureaucratic barriers to cross-border military movement severely limit operational readiness."
clingendael,7,De Europese maritieme capaciteiten zijn onvoldoende voor multidomeinoperaties.,Geopolitiek & militair,"European fleets lack sufficient capabilities for multidomain operations, including anti-submarine warfare and undersea infrastructure protection."
clingendael,7,De toenemende aanwezigheid van niet-Europese actoren in kritieke maritieme zones verergert de veiligheidsuitdagingen.,Geopolitiek & militair,Increased naval activity by Russia and China in European waters necessitates a stronger and more coordinated European maritime strategy.
clingendael,7,Cyberaanvallen en desinformatiecampagnes destabiliseren Europa.,Technologisch & digitaal,"Adversaries increasingly employ cyberattacks, disinformation campaigns, and economic coercion to destabilise Europe."
clingendael,7,"Kritieke infrastructuur, zoals energiegrids en financiële netwerken, is kwetsbaar voor staatsgesponsorde aanvallen.",Technologisch & digitaal,"Cybersecurity is a key vulnerability, with critical infrastructure, including energy grids, underwater cables and financial networks, at risk from state-sponsored attacks."
clingendael,7,Interoperabiliteit blijft een aanzienlijke uitdaging voor gezamenlijke operaties.,Geopolitiek & militair,"Interoperability remains a significant challenge, limiting the effectiveness of joint operations."
clingendael,7,Beperkte coördinatie tussen nationale inlichtingendiensten hindert de detectie en respons op opkomende dreigingen.,Geopolitiek & militair,"Currently, national intelligence services operate with limited coordination, hindering the ability to detect and respond to emerging threats in a timely manner."
clingendael,7,Fragmentatie van inlichtingenuitwisseling binnen de EU.,Geopolitiek & militair,intelligence-sharing remains fragmented.
clingendael,7,Klimaatgedreven veiligheidsrisico's.,Ecologisch,Efforts to counter climate-driven security risks
clingendael,7,Wapenverdeling van opkomende technologieën.,Technologisch & digitaal,the weaponisation of emerging technologies
clingendael,7,Vulnerabiliteit van de Europese defensie-industrie door de oorlog in Oekraïne.,Geopolitiek & militair,Russia’s war against Ukraine has exposed vulnerabilities in Europe’s defence industry
clingendael,7,Structurele inefficiënties in de defensieproductie.,Economisch,"structural inefficiencies, political divergences, and economic constraints continue to hinder progress."
clingendael,7,Onzekerheid over toekomstige vraag naar defensieproductie.,Economisch,"Without these contracts, defence companies face significant uncertainty regarding future demand"
clingendael,7,Concurrentie om schaarse grondstoffen voor defensieproductie.,Economisch,the defence industries must compete on the open market with commercial businesses to secure scarce raw materials
clingendael,7,Afhankelijkheid van externe bronnen voor kritieke componenten.,Economisch,leading to a reliance on external sources for critical components.
clingendael,7,Tekort aan geschoolde arbeidskrachten in de defensiesector.,Sociaal & Maatschappelijk,"An often underestimated, yet critical, challenge for the European defence industry is the expansion of its skilled workforce."
clingendael,7,Verlies van talent in de defensiesector door concurrentie van de technologiesector.,Sociaal & Maatschappelijk,the defence sector faces stiff competition for talent from high-tech civil and commercial industries.
clingendael,7,Vergrijzing van de beroepsbevolking in de defensiesector.,Sociaal & Maatschappelijk,"an aging workforce, with a significant portion nearing retirement age."
clingendael,7,Beperkte integratie van de Europese defensiecapaciteit.,Geopolitiek & militair,"Without stronger commitments to harmonisation, Europe’s defence integration will remain limited."
clingendael,7,Politieke en economische obstakels voor de implementatie van de Europese Defensie Industriële Strategie.,Geopolitiek & militair,its implementation faces political and economic obstacles.
clingendael,7,Verhoogde druk op defensiebudgetten door de oorlog in Oekraïne.,Economisch,the impact of the war in Ukraine.
clingendael,7,Verhoogde defensie-uitgaven door de oproep om het NATO-doel te verhogen.,Economisch,President Trump’s recent calls to raise the NATO target from 2% to 5% GDP to be spent on defence.
clingendael,7,Onzekerheid over de financiering van defensieprogramma's binnen de EU.,Economisch,the question of how more money can be allocated to the Union’s programmes.
clingendael,7,Verzet van lidstaten tegen verhoging van nationale bijdragen aan defensie.,Geopolitiek & militair,opposition can be expected from member states that are objecting to an increase of national contributions
clingendael,7,Vrees voor militarisering van de EU.,Geopolitiek & militair,from those fearing a ‘militarisation’ of the EU
clingendael,7,Moeilijkheden bij het herprioriteren binnen het MFF.,Economisch,Reprioritising within the MFF. This is often advocated by member states which prefer to reduce budget sections
clingendael,7,Financieringsproblemen voor defensie-investeringen.,Economisch,the question of how to finance defence investments was also discussed
clingendael,7,Risico op lage rendementen door bestaande EU duurzame investeringsregels.,Economisch,"Existing EU sustainable investment rules and the Environmental, Social and Governance (ESG) criteria applied to the financial sector are considered to increase the risks of low returns"
clingendael,7,Afhankelijkheid van Amerikaanse steun voor defensie.,Geopolitiek & militair,A drawback in or a complete halt to American support will result in pressure on Europe to step up its efforts
clingendael,7,Noodzaak om militaire steun aan Oekraïne voort te zetten.,Geopolitiek & militair,the EU must ensure that its military support to Ukraine continues until a sustainable and equitable peace agreement is established
clingendael,7,Verhoogde eisen van NATO voor Europese defensiecapaciteiten.,Geopolitiek & militair,NATO requirements to strengthen the European contribution to collective defence should lead the setting of capability priorities
clingendael,7,Versterking van de Europese Defensie Technologische en Industriële Basis (EDTIB) is noodzakelijk.,Technologisch & digitaal,"it is essential that the European Defence Technological and Industrial Base (EDTIB) is not only strengthened but also reinforced, expanded and modernised at high speed"
clingendael,7,Noodzaak voor meer nationale defensie-uitgaven.,Economisch,"more money must be spent on defence, at the national level based on a higher GDP percentage target"
clingendael,7,Een grotere defensiebegroting in de EU is noodzakelijk.,Geopolitiek & militair,a much larger defence section in the EU budget must be ensured for the next version.
clingendael,7,De noodzaak voor meer personeel voor de EUMAM ter ondersteuning van Oekraïne.,Geopolitiek & militair,Continue to provide personnel for the EUMAM in support of Ukraine.
clingendael,7,De groeiende dreiging van niet-EU actoren in kritieke maritieme zones.,Geopolitiek & militair,the growing threat by non-EU actors in critical maritime zones.
clingendael,7,De noodzaak voor langetermijncontracten met defensie-industrieën.,Economisch,Promote long-term contracts with the defence industries – for example for building up munition stocks.
clingendael,7,De behoefte aan prioriteitstoegang voor defensiebedrijven tot vitale hulpbronnen.,Economisch,Argue for prioritised access of defence companies to vital resources.
clingendael,7,De noodzaak voor hogere EU-investeringen in defensie.,Economisch,Support higher EU investment in defence during the next Multi-annual Financial Framework 2028-2034.
clingendael,7,De druk van een agressieve Rusland op de Europese veiligheid.,Geopolitiek & militair,imposed by an aggressive Russia and American pressure to take care of our own security.
clingendael,7,De bureaucratische obstakels die de defensie-inspanningen belemmeren.,Sociaal & Maatschappelijk,Support the rapid implementation of the ‘deregulation’ proposals in the EU’s Competitiveness Compass to reduce bureaucratic red tape.
clingendael,8,Onzekerheid over een akkoord tussen Rusland en Oekraïne.,Geopolitiek & militair,Het is in dit stadium hoogst onzeker of er überhaupt een akkoord komt tussen Rusland en Oekraïne.
clingendael,8,Risico van gevechtscontact en militaire verliezen door inzet in Oekraïne.,Geopolitiek & militair,"Er is echter géén vorm van inzet in Oekraïne mogelijk om Rusland effectief af te schrikken zonder risico van gevechtscontact, militaire verliezen en mogelijk zelfs een directe interstatelijke oorlog."
clingendael,8,Beperkte mogelijkheden voor Nederlandse militaire inzet zonder NAVO-verplichtingen te schaden.,Geopolitiek & militair,Nederland heeft slechts zeer beperkte mogelijkheden voor inzet (‘kunnen’) zonder dat dit ten koste gaat van lopende NAVO-verplichtingen en de opbouw van de eigen krijgsmacht.
clingendael,8,Risico dat de discussie over militaire inzet het bredere debat over steun aan Oekraïne vernauwt.,Geopolitiek & militair,De discussie over ‘boots on the ground’ riskeert het bredere debat over economische en militaire steun aan Oekraïne te vernauwen.
clingendael,8,Verlies van grondgebied door Oekraïne.,Geopolitiek & militair,"Een slechte deal voor Oekraïne, waarbij het land door stopgezette Amerikaanse steun steeds meer terrein verliest."
clingendael,8,Risico van escalatie tot een interstatelijke oorlog.,Geopolitiek & militair,...en verdere escalatie tot een interstatelijke oorlog nadrukkelijk aanwezig.
clingendael,8,Afzien van militaire bijdrage door NAVO- en EU-lidstaten.,Geopolitiek & militair,...het merendeel van de NAVO- en EU-lidstaten...voorlopig afzien van een bijdrage aan een militaire missie in Oekraïne.
clingendael,8,Onvoldoende politieke steun voor militaire missies.,Sociaal & Maatschappelijk,Het draagvlak voor een dergelijke missie is in Nederland in beweging en hangt af van of er een bestand is en onder welke voorwaarden Nederlandse militairen worden uitgezonden.
clingendael,8,De effectiviteit van Europese sancties tegen Rusland is momenteel onvoldoende.,Economisch,De Europese sancties tegen Rusland worden momenteel halfslachtig geïmplementeerd en zouden veel effectiever gemaakt kunnen worden.
clingendael,8,De kans op Russische agressie kan toenemen als Oekraïne niet goed wordt ondersteund.,Geopolitiek & militair,De adempauze van een wankel bestand kan tijd kopen voor Rusland om zich te herbewapenen.
clingendael,9,De opkomst van de synthetische drug 'kush' in Sierra Leone.,Sociaal & Maatschappelijk,synthetic drug known as ‘kush’ emerged in Sierra Leone in the late 2010s and quickly spread across the subregion
clingendael,9,"De aanzienlijke gezondheidsimpact van kush, waaronder dodelijke slachtoffers.",Gezondheid,significant fatalities believed to be linked to the drug
clingendael,9,De druk op de mortuariumsystemen door dodelijke slachtoffers van kush.,Gezondheid,resulting excessive pressure on mortuary systems
clingendael,9,De proliferatie van mythes over de samenstelling van kush door het gebrek aan chemische testresultaten.,Gezondheid,The absence of publicly available results from conclusive chemical testing has allowed myths about the composition of kush to proliferate
clingendael,9,"De verspreiding van nitazenes, krachtige en vaak dodelijke synthetische opioïden.",Gezondheid,Nitazenes are potent and often deadly synthetic opioids that have spread rapidly across global retail drug markets
clingendael,9,"De lokale synthese van kush, wat bijdraagt aan de snelle uitbreiding van de markt.",Economisch,"Presently, kush is largely synthesized locally"
clingendael,9,De rol van gangs in de kush-markt.,Sociaal & Maatschappelijk,"Sierra Leone’s gangs – which have for years been engaged in violent territorial turf wars – play a key role in the kush market as distributors, retailers and drug users."
clingendael,9,De politieke marginalisatie van gangs.,Geopolitiek & militair,Ongoing political marginalization of gangs and a kush market determined by the quality of the product have resulted in a reduction in turf wars and violence.
clingendael,9,De impact van kush op de volksgezondheid.,Gezondheid,"Kush entered retail drug markets in Sierra Leone around 2017; by 2020, it was the most widely consumed drug. Cheap, extremely addictive and increasingly deadly, kush’s arrival marked a step change in the scale of domestic drug consumption, and consequently drug-related harms."
clingendael,9,De rol van politieke bescherming in de kushmarkt.,Geopolitiek & militair,the kush market appeared to keep growing without disruption or law enforcement activity fueled widespread public accusations that it had political protection.
clingendael,9,De aanwezigheid van nitazenes in de detailhandelsmarkten.,Gezondheid,Laboratory testing data identified nitazenes in April 2024.
